0	9.565217
3	15.652173
6	23.47826
9	33.043477
12	39.999999
15	45.21739
18	52.173911
18	52.173911
21	53.913042
24	59.999998
27	64.347824
30	68.69565
33	73.913041
36	78.260867
39	85.217389
42	86.956519
45	93.91304
48	98.260866
51	98.260866
54	95.652171
57	97.391301
60	98.260866
63	102.608692
66	106.086953
69	104.347823
